,name,rating,website,location,wheelchair,family,image_link-src,description,meta_descriptions,latitude,longitude
434,"Ground Round Grill & Bar-Grand Forks, ND",4.1,gfgroundround.com,"2800 32nd Ave S #6026, Grand Forks, ND 58201",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom   Wheelchair accessible seating,Amenities    Bar onsite   Good for kids   High chairs   Restroom   Free Wi-Fi,https://lh5.googleusercontent.com/p/AF1QipNbmNFIQYqU0QMfBjARjKDMSadZSTM6BgwLiZQP=w426-h240-k-no,Family-friendly chain eatery with a broad menu of standards & cocktails in a relaxed setting.,,47.8901066,-97.0694537
435,Ground Round,4.1,mygroundround.com,"2110 E Burdick Expy, Minot, ND 58701",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom   Wheelchair accessible seating,Amenities    Good for kids   High chairs   Restroom,https://lh5.googleusercontent.com/p/AF1QipOrSyRExOrjmc5D0WZyOxikJ0bv97afNDX-5yE_=w408-h271-k-no,Family-friendly chain eatery with a broad menu of standards & cocktails in a relaxed setting.,Home,48.2285361,-101.2605057
436,Gulf Islands Waterpark,4.3,gulfislandswaterpark.com,"17200 16th St, Gulfport, MS 39503",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids   Restaurant,https://lh5.googleusercontent.com/p/AF1QipOLUFISY2wxXQ14fokaqYL7D_vuV5IC78NEQmHK=w408-h306-k-no,"Huge seasonal waterpark with slides, rides & pools plus cafes & rental cabanas amid an island theme.","Come visit Gulf Islands Waterpark in Gulfport MS for endless family fun for all ages on our slides, lazy river, or special splash zone for the little ones.",30.4310522,-89.1225913
437,Gus’s World Famous Fried Chicken,4.5,gusfriedchicken.com,"117 San Jacinto Blvd, Austin, TX 78701",Accessibility    Wheelchair accessible entrance,Amenities    Good for kids   High chairs,https://lh5.googleusercontent.com/p/AF1QipMmV5qgoNJGNjoVekptcmJv6BFab1R1hz4d6oI=w408-h306-k-no,Long-running chain serving spicy fried chicken & comfort sides in a low-key setting.,,30.26343379999999,-97.7416066
438,Gus's World Famous Fried Chicken,4.6,gusfriedchicken.com,"310 S Front St, Memphis, TN 38103",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom   Wheelchair accessible seating,Amenities    Good for kids   High chairs,https://lh5.googleusercontent.com/p/AF1QipNWgfpNC6We4CAy16ZMiRl_0dz4c3sUJd5bu9va=w408-h372-k-no,Long-running chain serving spicy fried chicken & comfort sides in a low-key setting.,,35.1382523,-90.05778149999999
439,Hagley Museum,4.8,hagley.org,"200 Hagley Creek Rd, Wilmington, DE 19807",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids   Restaurant,https://lh5.googleusercontent.com/p/AF1QipOeGNmSKj6vt-3BdLeWKxzD2xB6uCcMRiIECHYY=w408-h272-k-no,"Riverfront site featuring regional industrial history, including gunpowder mills & the du Pont home.","The Hagley Museum and Library is a nonprofit educational institution in Wilmington, Delaware.",39.7736594,-75.57883989999999
440,Haikey Creek Park,4.5,parks.tulsacounty.org,"11327 S Garnett Rd, Broken Arrow, OK 74011",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipPTavXIXY8cGgy81eZbFl3M7Ugy2pC8GAA2W6th=w408-h544-k-no,"Vast county park boasting picnic area & playgrounds, plus an 18-hole championship disc golf course.",,35.9951704,-95.8505505
441,Hale Byrnes House,4.6,halebyrnes.org,"606 Stanton Christiana Rd, Newark, DE 19713",,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipP1Zb4AoQqvSv1aXxZVydqpNEazo9gY7Pfx78l9=w408-h612-k-no,This preserved private home from the 1700s keeps limited visiting hours. Available for rental.,,39.7013252,-75.6504707
442,Hampton History Museum,4.5,hampton.gov,"120 Old Hampton Ln, Hampton, VA 23669",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipNSkeIDsiclOjG_lT78UNqLAgkLHjVzXOd_UFH3=w408-h296-k-no,"Venue displaying the city's history via art & artifacts, including period dresses & Civil War ruins.",,37.0253331,-76.346679
443,Hampton Roads Naval Museum,4.6,history.navy.mil,"1 Waterside Dr Suite 248, Norfolk, VA 23510",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipP7af9plHtgmS_i8T_6nxOs6xiZAhqoRbFrgP8O=w426-h240-k-no,"Museum devoted to 237 years of Hampton Roads Naval history, featuring ship models & artifacts.",,36.8476241,-76.2945682
444,Happy Hollow Park & Zoo,4.5,happyhollow.org,"748 Story Rd, San Jose, CA 95112",Accessibility    Wheelchair accessible entrance,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipOKe1k8-GMmXzH2byhWIHD2oYxOa7Jc2LIZk0W4=w408-h306-k-no,"Small zoo with an array of animals & rides, plus an education center, petting zoo & puppet theater.",,37.3262469,-121.8585738
445,Harriet Beecher Stowe Center,4.5,harrietbeecherstowecenter.org,"77 Forest St, Hartford, CT 06105",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids   Restaurant,https://lh5.googleusercontent.com/p/AF1QipM3fV3tqlGS6Q-ZxZ5jLJwktcfs6R5iyKPGMY4=w408-h271-k-no,"Former home of abolitionist & author Harriet Beecher Stowe, offering interactive guided tours.",,41.7668438,-72.7004102
446,Harris Riverfront Park,4.3,ghprd.org,"10th St &, Veterans Memorial Blvd, Huntington, WV 25701",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipMgxXddkVNoPUTvrcyre9UbhIOWMmrL0obL6fSm=w408-h306-k-no,"Green space with a skate park, playground & amphitheater, plus picnic tables & exercise equipment.",,38.4235699,-82.4436861
447,Harry & Izzy's,4.7,harryandizzys.com,"153 S Illinois St, Indianapolis, IN 46225",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom   Wheelchair accessible seating,Amenities    Bar onsite   High chairs   Restroom   Free Wi-Fi,https://lh5.googleusercontent.com/p/AF1QipNhViEVI-CRju8kORoayrZHBRz5nleZoGblC4wN=w408-h292-k-no,"Upscale steakhouse with a notable wine selection & a contemporary spin on chops, seafood & pizza.",,39.7646029,-86.1597484
448,Harry P Leu Gardens,4.7,leugardens.org,"1920 N Forest Ave, Orlando, FL 32803",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipMhNmeY9YAJzBgNMJw34zEFSQ4Jaj93XfQienBn=w408-h291-k-no,"This 50-acre botanic garden & estate on Lake Rowena includes roses, camellias & a butterfly garden.",,28.5677894,-81.35712149999999
449,Harry S Truman National Historic Site,4.7,nps.gov,"223 N Main St, Independence, MO 64050",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom   Wheelchair accessible seating,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipODakotgmlYZlBjjsLumXsXOJsKtRJge6xD9k5q=w408-h306-k-no,"Former home of U.S. president Harry Truman, with personal artifacts, furniture & photographs.",The National Park Service cares for special places saved by the American people so that all may experience our heritage.,39.0935756,-94.4152148
450,Harvest Grill,4.5,harvestgrillms.com,"618 22nd Ave, Meridian, MS 39301",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    High chairs,https://lh5.googleusercontent.com/p/AF1QipNJJu1AEwENEk_IEKMpertCSSCuh_oG8RuqS8_0=w408-h306-k-no,"Casual, family-friendly grill serving American standards plus a bar with cocktails, wine & beer.",,32.3648772,-88.7001739
451,Hawaii's Plantation Village,4.6,hawaiiplantationvillage.org,"94-695 Waipahu St Ext, Waipahu, HI 96797",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipOnRHB5FyGO1JXc2JKkQJGTbxVcYw6skjCVOOpb=w408-h306-k-no,Guides take visitors on a tour of a re-created 1900s sugar plantation with 25 buildings & homes.,Hawaiis Plantation Village is an outdoor museum of historical homes and gardens that tell the story of Hawaiis people through guided tours by local people.,21.3853799,-158.0119335
452,Hawkers Asian Street Food,4.5,eathawkers.com,"1001 Park St, Jacksonville, FL 32204",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom   Wheelchair accessible seating,Amenities    Bar onsite   Good for kids   High chairs   Restroom   Free Wi-Fi,https://lh5.googleusercontent.com/p/AF1QipNh0dx4Qqpjzct_Rma9MN0IzKFCcxWT-oCh0rDa=w408-h306-k-no,"Asian fusion restaurant offering gourmet, street-inspired dishes in a stylish, bustling space.",,30.315006,-81.680353
453,Haworth Park,4.1,bellevue.net,"2502 Payne Dr, Bellevue, NE 68005",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipNJ7S0S_PGkqLLRTKyQ4acBsckPtjnienR1Uqjt=w426-h240-k-no,"1929 city park with flower beds, mature ornamental trees & extensive lawned space.",,41.13513,-95.88617450000001
454,Hearthstone Historic House Museum,4.8,hearthstonemuseum.org,"625 W Prospect Ave, Appleton, WI 54911",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom,,https://lh5.googleusercontent.com/p/AF1QipMyYmXZ3tJLnUhE8d5-hvz6rwtsGeAwTasAmwWa=w408-h334-k-no,Guided tours & exhibits are offered at this 19th-century residence once powered by hydroelectricity.,"Hearthstone is a nationally significant engineering site as the first house 
in the United States to be incandescently illuminated by a hydroelectric 
powered Western Edison Electric Light Company dynamo power station and an 
Edison Electric System.",44.2542953,-88.4149779
455,Hedden Park,4.7,morrisparks.net,"124 Reservoir Ave, Randolph, NJ 07869",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipMvtXGFgnhUO8LmPR4I96j5jBDyRT9UHGHQJIBS=w408-h272-k-no,"Park provides picnic areas, riverside paths, a 6-acre lake, trout streams, trails & a playground.",Your default description here,40.8718098,-74.5737439
456,Heirloom,4.7,heirloom-eats.com,"8398 N Fresno St, Fresno, CA 93720",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom   Wheelchair accessible seating,Amenities    Bar onsite   Good for kids   High chairs   Restroom,https://lh5.googleusercontent.com/p/AF1QipPL8X8YIZXjxsY-jL3CueaSBdKmJpnMYV7sqBnE=w408-h544-k-no,"Seasonal farm-to-table meals with veggie options are served in this airy, laid-back spot.",,36.8565517,-119.783814
457,Henderson Bird Viewing Preserve,4.8,cityofhenderson.com,"350 E Galleria Dr, Henderson, NV 89011",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipPK6YHZH_z5plp5JlGTQ19rldd105G8NR6xSk-t=w408-h272-k-no,"Part of a migratory flyway, this preserve with ponds & trails offers views of birds & wildlife.",,36.0784448,-115.0017996
458,Hendricks Park,4.7,eugene-or.gov,"Summit Ave &, Skyline Blvd, Eugene, OR 97403",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipMr_kd-We32aSeRNvJtQ-lzpKXKB38HaUsDNaDg=w408-h306-k-no,"Eugene's oldest city park, featuring hiking trails, picnic tables & 200-year-old Douglas fir trees.","The City of Eugene--a great city for the arts and outdoors. Eugene, Oregon is consistently ranked one of the best places to live in the U.S. Come visit and find out why!",44.0414586,-123.056302
459,Henry B. Plant Museum,4.5,plantmuseum.com,"401 W Kennedy Blvd, Tampa, FL 33606",Accessibility    Wheelchair accessible entrance   Wheelchair accessible parking lot   Wheelchair accessible restroom,Amenities    Good for kids   Restroom   Restaurant,https://lh5.googleusercontent.com/p/AF1QipN3lXWx3kr0342zO7wZ9bG8I1Tv1mu5nAQM2gtA=w408-h271-k-no,Landmark building hosting exhibits on Florida's early tourism industry plus Asian & European art.,,27.9468758,-82.4672356
460,Henry Vilas Zoo,4.7,henryvilaszoo.gov,"702 S Randall Ave, Madison, WI 53715",Accessibility    Wheelchair accessible entrance,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipPv3sImkvfo8mwXA5BH9H9t9Cow9annpKiR4C9i=w408-h544-k-no,"Offering free entry, this zoo features animals from around the world, plus gifts, food & treats.","The Henry Vilas Zoo is an admission-free, community supported zoo in Dane County, WI. Learn more about our zoo, animals & values today.",43.0605799,-89.40995749999999
461,Henson Robinson Zoo,4.2,springfieldparks.org,"1100 E Lake Shore Dr, Springfield, IL 62712",Accessibility    Wheelchair accessible entrance,Amenities    Good for kids,https://lh5.googleusercontent.com/p/AF1QipPTWKH06VOWJ-4h9tC-8AEa9N7_kjxAQrgkNzTd=w426-h240-k-no,"90+ species native to North & South America, Australia, Africa & Asia in naturalistic environs.","The Springfield Park District provides recreational programs, special events, parks, golf courses, a zoo, ice rinks, and various other facilities to serve individuals and families in the Springfield metro area.",39.7274332,-89.5836159
